"country","year","sex","age","rate","generation","rating"
"Sweden",2003,"male","5-14 years",0.17,"Millenials",5.34215896064196
"Sweden",2006,"male","25-34 years",13.47,"Generation X",10.5607452667814
"Sweden",2007,"male","75+ years",32.46,"Silent",18.4047711390636
"Sweden",2008,"male","5-14 years",0,"Generation Z",0.635578544061303
"Sweden",2009,"male","75+ years",34.41,"Silent",18.4047711390636
"Sweden",2009,"male","35-54 years",24.71,"Boomers",14.7895159491412
"Sweden",2010,"female","75+ years",7.08,"Silent",18.4047711390636
"Sweden",2012,"female","75+ years",8.54,"Silent",18.4047711390636
"Sweden",2014,"female","55-74 years",9.08,"Boomers",14.7895159491412
"Sweden",2015,"female","25-34 years",7.87,"Millenials",5.34215896064196
"Switzerland",1996,"female","75+ years",23.5,"G.I. Generation",23.8284993949173
"Switzerland",1997,"female","75+ years",29.16,"G.I. Generation",23.8284993949173
"Switzerland",1997,"male","5-14 years",0.47,"Millenials",5.34215896064196
"Switzerland",1998,"female","55-74 years",15.06,"Silent",18.4047711390636
"Switzerland",1998,"male","5-14 years",0.69,"Millenials",5.34215896064196
"Switzerland",2000,"male","25-34 years",27.72,"Generation X",10.5607452667814
"Switzerland",2002,"male","35-54 years",29.55,"Boomers",14.7895159491412
"Switzerland",2002,"male","5-14 years",0,"Millenials",5.34215896064196
"Switzerland",2004,"female","55-74 years",18.96,"Silent",18.4047711390636
"Switzerland",2005,"male","25-34 years",18.25,"Generation X",10.5607452667814
"Switzerland",2005,"male","15-24 years",15.44,"Millenials",5.34215896064196
"Switzerland",2006,"female","35-54 years",11.23,"Boomers",14.7895159491412
"Switzerland",2007,"male","75+ years",86.54,"Silent",18.4047711390636
"Switzerland",2007,"female","55-74 years",17.2,"Silent",18.4047711390636
"Switzerland",2007,"male","25-34 years",16.23,"Generation X",10.5607452667814
"Switzerland",2009,"male","75+ years",53.17,"Silent",18.4047711390636
"Switzerland",2009,"male","55-74 years",30.99,"Silent",18.4047711390636
"Switzerland",2011,"male","75+ years",51.27,"Silent",18.4047711390636
"Switzerland",2011,"female","5-14 years",0.26,"Generation Z",0.635578544061303
"Switzerland",2012,"male","35-54 years",20.49,"Generation X",10.5607452667814
"Switzerland",2012,"female","55-74 years",11.73,"Boomers",14.7895159491412
"Switzerland",2012,"female","15-24 years",2.17,"Millenials",5.34215896064196
"Switzerland",2012,"male","5-14 years",0.73,"Generation Z",0.635578544061303
"Switzerland",2014,"male","55-74 years",28.58,"Boomers",14.7895159491412
"Thailand",1986,"male","15-24 years",9.6,"Generation X",10.5607452667814
"Thailand",1986,"female","35-54 years",3.97,"Silent",18.4047711390636
"Thailand",1987,"male","75+ years",11.28,"G.I. Generation",23.8284993949173
"Thailand",1990,"female","55-74 years",3.83,"G.I. Generation",23.8284993949173
"Thailand",1992,"female","5-14 years",0.14,"Millenials",5.34215896064196
"Thailand",1994,"male","75+ years",9.51,"G.I. Generation",23.8284993949173
"Thailand",1995,"male","5-14 years",1,"Millenials",5.34215896064196
"Thailand",1996,"male","55-74 years",11.5,"Silent",18.4047711390636
"Thailand",1998,"male","15-24 years",17.53,"Generation X",10.5607452667814
"Thailand",1998,"male","5-14 years",0.7,"Millenials",5.34215896064196
"Thailand",1999,"male","75+ years",13.64,"G.I. Generation",23.8284993949173
"Thailand",1999,"female","5-14 years",0.37,"Millenials",5.34215896064196
"Thailand",2000,"female","55-74 years",4,"Silent",18.4047711390636
"Thailand",2002,"male","75+ years",16.15,"Silent",18.4047711390636
"Thailand",2004,"female","35-54 years",4.1,"Boomers",14.7895159491412
"Thailand",2005,"female","35-54 years",3.71,"Boomers",14.7895159491412
"Thailand",2008,"male","25-34 years",13.99,"Generation X",10.5607452667814
"Thailand",2008,"female","75+ years",4.74,"Silent",18.4047711390636
"Thailand",2008,"female","15-24 years",2.05,"Millenials",5.34215896064196
"Thailand",2008,"male","5-14 years",0.28,"Generation Z",0.635578544061303
"Thailand",2009,"male","15-24 years",7.51,"Millenials",5.34215896064196
"Thailand",2010,"male","15-24 years",7.89,"Millenials",5.34215896064196
"Thailand",2010,"female","5-14 years",0.33,"Generation Z",0.635578544061303
"Thailand",2011,"female","75+ years",4.64,"Silent",18.4047711390636
"Thailand",2012,"male","55-74 years",13.1,"Boomers",14.7895159491412
"Thailand",2012,"female","55-74 years",4.31,"Boomers",14.7895159491412
"Thailand",2012,"female","5-14 years",0.35,"Generation Z",0.635578544061303
"Thailand",2013,"male","75+ years",16.21,"Silent",18.4047711390636
"Thailand",2013,"male","35-54 years",13.09,"Generation X",10.5607452667814
"Thailand",2013,"male","55-74 years",12.75,"Boomers",14.7895159491412
"Thailand",2013,"female","25-34 years",2.54,"Millenials",5.34215896064196
"Thailand",2014,"female","5-14 years",0.36,"Generation Z",0.635578544061303
"Thailand",2015,"male","25-34 years",13.6,"Millenials",5.34215896064196
"Trinidad and Tobago",1985,"female","35-54 years",0,"Silent",18.4047711390636
"Trinidad and Tobago",1985,"female","55-74 years",0,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1986,"male","55-74 years",15.44,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1987,"female","15-24 years",6.05,"Generation X",10.5607452667814
"Trinidad and Tobago",1988,"male","55-74 years",37.38,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1988,"female","75+ years",16.13,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1989,"male","75+ years",22.22,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1989,"female","55-74 years",3.57,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1991,"female","25-34 years",3.6,"Boomers",14.7895159491412
"Trinidad and Tobago",1991,"male","5-14 years",0.7,"Millenials",5.34215896064196
"Trinidad and Tobago",1993,"male","55-74 years",25.76,"Silent",18.4047711390636
"Trinidad and Tobago",1993,"female","55-74 years",5.2,"Silent",18.4047711390636
"Trinidad and Tobago",1994,"female","15-24 years",9.29,"Generation X",10.5607452667814
"Trinidad and Tobago",1995,"male","25-34 years",41.62,"Generation X",10.5607452667814
"Trinidad and Tobago",1995,"male","35-54 years",37.4,"Boomers",14.7895159491412
"Trinidad and Tobago",1995,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1996,"male","75+ years",53.04,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",1996,"male","35-54 years",28.88,"Boomers",14.7895159491412
"Trinidad and Tobago",1996,"female","25-34 years",5.99,"Generation X",10.5607452667814
"Trinidad and Tobago",1997,"male","25-34 years",34.84,"Generation X",10.5607452667814
"Trinidad and Tobago",1999,"male","55-74 years",39.26,"Silent",18.4047711390636
"Trinidad and Tobago",1999,"male","25-34 years",29.7,"Generation X",10.5607452667814
"Trinidad and Tobago",1999,"male","75+ years",8.38,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",2000,"female","75+ years",25.76,"G.I. Generation",23.8284993949173
"Trinidad and Tobago",2000,"female","5-14 years",1.73,"Millenials",5.34215896064196
"Trinidad and Tobago",2001,"male","35-54 years",36.19,"Boomers",14.7895159491412
"Trinidad and Tobago",2002,"female","15-24 years",5.37,"Millenials",5.34215896064196
"Trinidad and Tobago",2002,"male","5-14 years",0,"Millenials",5.34215896064196
"Trinidad and Tobago",2003,"male","35-54 years",20.9,"Boomers",14.7895159491412
"Trinidad and Tobago",2003,"female","75+ years",9.47,"Silent",18.4047711390636
"Trinidad and Tobago",2005,"male","75+ years",30.53,"Silent",18.4047711390636
"Trinidad and Tobago",2006,"female","15-24 years",5.5,"Millenials",5.34215896064196
"Trinidad and Tobago",2007,"male","55-74 years",16.68,"Silent",18.4047711390636
"Trinidad and Tobago",2007,"female","25-34 years",5.62,"Generation X",10.5607452667814
"Trinidad and Tobago",2009,"female","55-74 years",6.07,"Silent",18.4047711390636
"Trinidad and Tobago",2011,"female","25-34 years",6.73,"Millenials",5.34215896064196
"Turkey",2009,"female","35-54 years",0.64,"Boomers",14.7895159491412
"Turkey",2010,"male","15-24 years",3.71,"Millenials",5.34215896064196
"Turkey",2010,"female","35-54 years",1.2,"Generation X",10.5607452667814
"Turkey",2012,"male","15-24 years",2.86,"Millenials",5.34215896064196
"Turkey",2014,"male","5-14 years",0.32,"Generation Z",0.635578544061303
"Turkmenistan",1987,"female","75+ years",25.48,"G.I. Generation",23.8284993949173
"Turkmenistan",1987,"male","25-34 years",18.83,"Boomers",14.7895159491412
"Turkmenistan",1987,"male","15-24 years",9.57,"Generation X",10.5607452667814
"Turkmenistan",1989,"male","25-34 years",18.2,"Boomers",14.7895159491412
"Turkmenistan",1989,"male","15-24 years",8.23,"Generation X",10.5607452667814
"Turkmenistan",1989,"male","5-14 years",0.68,"Generation X",10.5607452667814
"Turkmenistan",1990,"female","25-34 years",5.22,"Boomers",14.7895159491412
"Turkmenistan",1991,"female","55-74 years",11.49,"Silent",18.4047711390636
"Turkmenistan",1991,"female","75+ years",6.17,"G.I. Generation",23.8284993949173
"Turkmenistan",1992,"male","75+ years",6.25,"G.I. Generation",23.8284993949173
"Turkmenistan",1993,"female","35-54 years",2.24,"Boomers",14.7895159491412
"Turkmenistan",1995,"female","35-54 years",2.18,"Boomers",14.7895159491412
"Turkmenistan",1996,"male","55-74 years",20.82,"Silent",18.4047711390636
"Turkmenistan",1998,"male","55-74 years",13.4,"Silent",18.4047711390636
"Turkmenistan",1999,"male","25-34 years",25.65,"Generation X",10.5607452667814
"Turkmenistan",1999,"male","5-14 years",1.21,"Millenials",5.34215896064196
"Turkmenistan",1999,"female","5-14 years",0.35,"Millenials",5.34215896064196
"Turkmenistan",2000,"male","55-74 years",11.01,"Silent",18.4047711390636
"Turkmenistan",2001,"male","55-74 years",15.16,"Silent",18.4047711390636
"Turkmenistan",2001,"female","55-74 years",3.46,"Silent",18.4047711390636
"Turkmenistan",2002,"male","15-24 years",19.74,"Millenials",5.34215896064196
"Turkmenistan",2002,"female","75+ years",2.25,"Silent",18.4047711390636
"Turkmenistan",2003,"female","5-14 years",0.37,"Millenials",5.34215896064196
"Turkmenistan",2006,"male","15-24 years",20.09,"Millenials",5.34215896064196
"Turkmenistan",2007,"female","15-24 years",7.03,"Millenials",5.34215896064196
"Turkmenistan",2009,"female","55-74 years",0.48,"Silent",18.4047711390636
"Turkmenistan",2010,"male","15-24 years",7.57,"Millenials",5.34215896064196
"Turkmenistan",2011,"male","5-14 years",0.41,"Generation Z",0.635578544061303
"Turkmenistan",2012,"female","55-74 years",0,"Boomers",14.7895159491412
"Turkmenistan",2015,"female","5-14 years",0,"Generation Z",0.635578544061303
"Ukraine",1987,"male","35-54 years",49.83,"Silent",18.4047711390636
"Ukraine",1989,"female","15-24 years",5.26,"Generation X",10.5607452667814
"Ukraine",1990,"female","5-14 years",0.16,"Generation X",10.5607452667814
"Ukraine",1991,"female","15-24 years",3.92,"Generation X",10.5607452667814
"Ukraine",1991,"female","5-14 years",0.52,"Millenials",5.34215896064196
"Ukraine",1992,"male","35-54 years",62.21,"Boomers",14.7895159491412
"Ukraine",1992,"female","55-74 years",14.98,"Silent",18.4047711390636
"Ukraine",1992,"female","5-14 years",0.35,"Millenials",5.34215896064196
"Ukraine",1993,"male","75+ years",91.94,"G.I. Generation",23.8284993949173
"Ukraine",1993,"male","25-34 years",45.53,"Boomers",14.7895159491412
"Ukraine",1994,"male","25-34 years",48.62,"Boomers",14.7895159491412
"Ukraine",1995,"female","25-34 years",6.81,"Generation X",10.5607452667814
"Ukraine",1996,"female","55-74 years",16.44,"Silent",18.4047711390636
"Ukraine",1997,"male","35-54 years",78.78,"Boomers",14.7895159491412
"Ukraine",1998,"male","25-34 years",53.27,"Generation X",10.5607452667814
"Ukraine",1998,"female","5-14 years",0.72,"Millenials",5.34215896064196
"Ukraine",1999,"male","5-14 years",2.28,"Millenials",5.34215896064196
"Ukraine",2000,"male","75+ years",70.3,"G.I. Generation",23.8284993949173
"Ukraine",2000,"female","5-14 years",0.66,"Millenials",5.34215896064196
"Ukraine",2004,"female","75+ years",18.1,"Silent",18.4047711390636
"Ukraine",2006,"female","55-74 years",9.99,"Silent",18.4047711390636
"Ukraine",2006,"female","15-24 years",2.74,"Millenials",5.34215896064196
"Ukraine",2006,"male","5-14 years",1.39,"Millenials",5.34215896064196
"Ukraine",2007,"female","5-14 years",0.51,"Generation Z",0.635578544061303
"Ukraine",2008,"female","15-24 years",3.47,"Millenials",5.34215896064196
"Ukraine",2009,"male","75+ years",66.33,"Silent",18.4047711390636
"Ukraine",2009,"female","55-74 years",9.57,"Silent",18.4047711390636
"Ukraine",2010,"male","55-74 years",47.26,"Silent",18.4047711390636
"Ukraine",2010,"female","15-24 years",4.93,"Millenials",5.34215896064196
"Ukraine",2011,"male","5-14 years",2.21,"Generation Z",0.635578544061303
"Ukraine",2014,"male","25-34 years",36.75,"Millenials",5.34215896064196
"Ukraine",2014,"female","75+ years",15.39,"Silent",18.4047711390636
"Ukraine",2014,"female","5-14 years",0.71,"Generation Z",0.635578544061303
"Ukraine",2015,"female","5-14 years",0.94,"Generation Z",0.635578544061303
"United Arab Emirates",2005,"male","25-34 years",2.47,"Generation X",10.5607452667814
"United Arab Emirates",2005,"male","15-24 years",1.54,"Millenials",5.34215896064196
"United Arab Emirates",2005,"female","55-74 years",0,"Silent",18.4047711390636
"United Arab Emirates",2005,"female","75+ years",0,"Silent",18.4047711390636
"United Arab Emirates",2006,"male","25-34 years",2.77,"Generation X",10.5607452667814
"United Arab Emirates",2006,"male","5-14 years",0,"Millenials",5.34215896064196
"United Arab Emirates",2007,"female","35-54 years",0.82,"Boomers",14.7895159491412
"United Arab Emirates",2008,"female","5-14 years",0,"Generation Z",0.635578544061303
"United Arab Emirates",2009,"male","15-24 years",1.92,"Millenials",5.34215896064196
"United Arab Emirates",2009,"female","35-54 years",0.42,"Boomers",14.7895159491412
"United Arab Emirates",2009,"female","55-74 years",0,"Silent",18.4047711390636
"United Arab Emirates",2010,"female","15-24 years",1.56,"Millenials",5.34215896064196
"United Arab Emirates",2010,"female","35-54 years",0.19,"Generation X",10.5607452667814
"United Kingdom",1985,"male","75+ years",21.95,"G.I. Generation",23.8284993949173
"United Kingdom",1986,"male","35-54 years",16.57,"Silent",18.4047711390636
"United Kingdom",1986,"female","25-34 years",4.04,"Boomers",14.7895159491412
"United Kingdom",1986,"male","5-14 years",0.05,"Generation X",10.5607452667814
"United Kingdom",1987,"male","5-14 years",0.19,"Generation X",10.5607452667814
"United Kingdom",1988,"male","25-34 years",16.48,"Boomers",14.7895159491412
"United Kingdom",1990,"male","35-54 years",17.32,"Silent",18.4047711390636
"United Kingdom",1990,"female","25-34 years",4.12,"Boomers",14.7895159491412
"United Kingdom",1992,"female","75+ years",5.35,"G.I. Generation",23.8284993949173
"United Kingdom",1993,"female","5-14 years",0.06,"Millenials",5.34215896064196
"United Kingdom",1994,"male","15-24 years",11.5,"Generation X",10.5607452667814
"United Kingdom",1995,"female","35-54 years",4.48,"Boomers",14.7895159491412
"United Kingdom",1995,"female","55-74 years",4.12,"Silent",18.4047711390636
"United Kingdom",1996,"male","5-14 years",0.15,"Millenials",5.34215896064196
"United Kingdom",1997,"female","75+ years",3.86,"G.I. Generation",23.8284993949173
"United Kingdom",1999,"female","15-24 years",2.51,"Generation X",10.5607452667814
"United Kingdom",2002,"male","35-54 years",16.36,"Boomers",14.7895159491412
"United Kingdom",2002,"male","75+ years",10.58,"Silent",18.4047711390636
"United Kingdom",2002,"female","55-74 years",3.72,"Silent",18.4047711390636
"United Kingdom",2005,"female","25-34 years",4.07,"Generation X",10.5607452667814
"United Kingdom",2006,"female","15-24 years",1.89,"Millenials",5.34215896064196
"United Kingdom",2008,"male","35-54 years",16.83,"Boomers",14.7895159491412
"United Kingdom",2008,"male","15-24 years",7.66,"Millenials",5.34215896064196
"United Kingdom",2008,"male","5-14 years",0.17,"Generation Z",0.635578544061303
"United Kingdom",2009,"male","15-24 years",7.88,"Millenials",5.34215896064196
"United Kingdom",2009,"female","25-34 years",3.37,"Generation X",10.5607452667814
"United Kingdom",2014,"male","5-14 years",0.19,"Generation Z",0.635578544061303
"United Kingdom",2014,"female","5-14 years",0.17,"Generation Z",0.635578544061303
"United States",1985,"male","5-14 years",1.18,"Generation X",10.5607452667814
"United States",1985,"female","5-14 years",0.44,"Generation X",10.5607452667814
"United States",1987,"male","15-24 years",21.26,"Generation X",10.5607452667814
"United States",1987,"female","75+ years",6.4,"G.I. Generation",23.8284993949173
"United States",1988,"male","35-54 years",22.4,"Silent",18.4047711390636
"United States",1988,"male","15-24 years",21.92,"Generation X",10.5607452667814
"United States",1988,"female","25-34 years",5.71,"Boomers",14.7895159491412
"United States",1991,"female","15-24 years",3.81,"Generation X",10.5607452667814
